ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,text_feedback_2.started,feedback_6.stopped,pause_4.started,pause_4.stopped,text_feedback_2.stopped,int14_3.stopped,per15_3.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,180,180,168,0,180,0,168,0,270,f,present,resp,freq_bottom,,,,,0,957,957,614,,,,,,,,,,,0.8651776713523056,,,,,,,,,,,,,,,,,,,,,,4238.6116666923235,4239.300725195442,4239.300739627512,4240.166044804841,4240.166058274772,4363.928055814265,4363.928055814265,,,,,4241.400325074342,f,1,1.1892404557505643,None,4241.400835328166,,4241.4008738136845,4241.400882793639,4241.40134782698,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,958,958,930,,,,,,,,,,,0.8535514452264712,,,,,,,,,,,,,,,,,,,,,,4241.401843648735,4242.023386045665,4242.023400477734,4242.880824141709,4242.880837932353,4366.642390643401,4366.642390643401,,,,,4243.48169789125,f,1,0.555056528329601,None,4243.482192430155,,4243.482230915673,4243.482239895628,4243.482704928969,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,168,0,0,0,168,0,270,0,f,present,resp,freq_bottom,,,,,0,959,959,646,,,,,,,,,,,0.9690714511811758,,,,,,,,,,,,,,,,,,,,,,4243.483183432241,4244.238857159718,4244.2388712710745,4245.212373992001,4245.212387461932,4368.9820689557855,4368.9820689557855,,,,,4246.045217276406,f,1,0.7752841316818149,None,4246.045703797495,,4246.045741000162,4246.045749659404,4246.046213409894,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,12,0,12,0,180,0,90,j,present,resp,freq_bottom,,,,,0,960,960,625,,,,,,,,,,,1.0724865845750542,,,,,,,,,,,,,,,,,,,,,,4246.046682291787,4246.836390366306,4246.836404156949,4247.909862747815,4247.909876538459,4371.671404554633,4371.671404554633,4373.161795362239,4373.161795362239,4373.161795362239,4373.161795362239,4249.617521301734,j,1,1.6695310598955757,None,4249.6180219341795,,4249.61805945756,4249.618068437514,4249.618549185775,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,180,12,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,961,961,149,,,,,,,,,,,0.746365876570386,,,,,,,,,,,,,,,,,,,,,,4249.6190347447255,4249.619811190049,4249.619821132142,4250.366181043573,4250.36619515493,4374.127625033034,4374.127625033034,4375.61801102995,4375.61801102995,4375.61801102995,4375.61801102995,4252.273293359709,f,0,1.8695024523279926,None,4252.273792067878,4376.017671908395,4252.77976309598,4252.779775283061,4252.780583478937,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,168,180,180,180,90,0,0,168,0,f,present,resp,freq_bottom,,,,,0,962,962,430,,,,,,,,,,,1.0525028797353808,,,,,,,,,,,,,,,,,,,,,,4252.781130935429,4252.78210429832,4252.782114881837,4253.838112913944,4253.838126704588,4377.599647985797,4377.599647985797,4379.090029813448,4379.090029813448,4379.090029813448,4379.090029813448,4255.862024928353,j,0,1.9813259731375865,None,4255.862512090867,4379.597933455974,4256.360451191384,4256.36046049205,4256.360728607825,4380.097496003921,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,168,180,90,180,0,0,168,f,present,resp,freq_bottom,,,,,0,963,963,483,,,,,,,,,,,0.9600307105446921,,,,,,,,,,,,,,,,,,,,,,4256.361264197949,4256.362056999618,4256.36206694171,4257.3264518020205,4257.326465592664,4381.088312717925,4381.088312717925,,,,,4258.393220006312,f,1,1.019847410853231,None,4258.393759444988,,4258.394517288978,4258.39452723107,4258.395096496022,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,0,180,180,12,180,90,180,168,None,present,inhibit,freq_bottom,,,,,0,964,964,45,,,,,,,,,,,0.9870219145000954,,,,,,,,,,,,,,,,,,,,,,4258.395622144054,4258.851006845291,4258.8510209566475,4259.841061225327,4259.841075015972,4383.602823361736,4383.602823361736,4385.101529927622,4385.101529927622,4385.101529927622,4385.101529927622,4262.656127086878,j,0,2.777194616932661,None,4262.656642151392,4386.400414553171,4263.162515682849,4263.162528190642,4263.821271972024,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,12,180,180,180,270,180,168,None,present,inhibit,freq_bottom,,,,,0,965,965,86,,,,,,,,,,,0.9215278507233876,,,,,,,,,,,,,,,,,,,,,,4263.82181269355,4264.4377868774645,4264.437800668109,4265.361625320392,4265.361639111036,4389.131403669467,4389.131403669467,4390.621795759923,4390.621795759923,4390.621795759923,4390.621795759923,4268.401162134356,None,1,,,4268.401693234503,,4268.402479301206,4268.4024895640105,4268.402937920294,,4392.0955245832665,4392.0955245832665,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,180,180,180,90,180,168,180,180,f,present,resp,freq_bottom,,,,,0,966,966,428,,,,,,,,,,,1.0948760084740243,,,,,,,,,,,,,,,,,,,,,,4268.40344111844,4268.593022383177,4268.593035532396,4269.691096952717,4269.691111384786,4393.452687187145,4393.452687187145,,,,,4271.05742937266,f,1,1.3275176387136298,None,4271.057980998417,,4271.058029426027,4271.058039047407,4271.058487082978,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,12,0,-168,180,180,0,180,180,None,abs,inhibit,freq_bottom,,,,,0,967,967,377,,,,,,,,,,,1.0736784242850894,,,,,,,,,,,,,,,,,,,,,,4271.058960134135,4271.282177100091,4271.28219024931,4272.355907655283,4272.35592176664,4396.125394797272,4396.125394797272,4397.6157811149005,4397.6157811149005,4397.6157811149005,4397.6157811149005,4275.394652950428,None,1,,,4275.395015997147,,4275.395054161952,4275.395062821194,4275.395516308879,,4399.089508013968,4399.089508013968,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,-12,180,90,180,180,-168,0,None,present,inhibit,freq_bottom,,,,,0,968,968,139,,,,,,,,,,,0.9907447960537141,,,,,,,,,,,,,,,,,,,,,,4275.395982625072,4275.635814751243,4275.635829824737,4276.62698296631,4276.626996756954,4400.388404505885,4400.388404505885,4401.878780881421,4401.878780881421,4401.878780881421,4401.878780881421,4279.658314347144,None,1,,,4279.658704013013,,4279.658740894968,4279.65874955421,4279.659217153252,,4403.36917810328,4403.36917810328,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,168,0,0,90,0,180,168,180,f,present,resp,freq_bottom,,,,,0,969,969,640,,,,,,,,,,,0.8235810525847702,,,,,,,,,,,,,,,,,,,,,,4279.659707522893,4280.824003160944,4280.824017272301,4281.64704418394,4281.647057974585,4405.409083416078,4405.409083416078,,,,,4282.5149314188075,f,1,0.8259246589844906,None,4282.515453218288,,4282.515489779529,4282.515498759483,4282.515963792825,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,12,0,180,0,-12,0,0,180,90,j,present,resp,freq_bottom,,,,,0,970,970,605,,,,,,,,,,,1.079187017931151,,,,,,,,,,,,,,,,,,,,,,4282.516434598994,4284.461688629069,4284.461702740426,4285.544624920143,4285.544638710787,4409.305732482034,4409.305732482034,4410.79611847895,4410.79611847895,4410.79611847895,4410.79611847895,4288.575069530502,None,0,,,4288.575443802164,4412.3114921605,4289.0740355529215,4289.074045815726,4289.0742950094545,4412.811053104883,4412.286504155153,4412.286504155153,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
270,0,0,0,0,-12,0,0,-12,0,j,present,resp,freq_bottom,,,,,0,971,971,663,,,,,,,,,,,0.7419055316142077,,,,,,,,,,,,,,,,,,,,,,4289.074833485993,4289.075653227524,4289.0756638110415,4289.815684195538,4289.815697344756,4413.577074625985,4413.577074625985,4415.067448435821,4415.067448435821,4415.067448435821,4415.067448435821,4291.440746413791,j,1,1.5853273124333782,None,4291.441218502811,,4291.441981478203,4291.441991741008,4291.442562930236,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
270,180,0,180,180,0,-168,0,12,180,None,present,inhibit,freq_bottom,,,,,0,972,972,37,,,,,,,,,,,1.022979255272406,,,,,,,,,,,,,,,,,,,,,,4291.443085371142,4293.046191601434,4293.046205712791,4294.070607455415,4294.070621246059,4417.831747409284,4417.831747409284,4419.322122822682,4419.322122822682,4419.322122822682,4419.322122822682,4297.101403887551,None,1,,,4297.101790667006,,4297.101841018892,4297.101850319558,4297.102406435292,,4420.812511385299,4420.812511385299,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,0,0,0,0,90,0,12,180,180,None,present,inhibit,freq_bottom,,,,,0,973,973,271,,,,,,,,,,,0.7069263558479812,,,,,,,,,,,,,,,,,,,,,,4297.102924706933,4297.309204837887,4297.309217666392,4298.016963454153,4298.016976924084,4421.77834907391,4421.77834907391,4423.268735070827,4423.268735070827,4423.268735070827,4423.268735070827,4301.0480055521775,None,1,,,4301.04836667462,,4301.048403235863,4301.048411895104,4301.048998478539,,4424.759119784892,4424.759119784892,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,180,180,12,180,180,180,90,180,180,j,present,resp,freq_bottom,,,,,0,974,974,494,,,,,,,,,,,0.9285811096902723,,,,,,,,,,,,,,,,,,,,,,4301.049493979583,4301.281230997775,4301.281244467707,4302.213463452869,4302.2134769228005,4425.97475253812,4425.97475253812,,,,,4303.59675868554,j,1,1.3471414042900278,None,4303.597262204399,,4303.597299407067,4303.597308066308,4303.597759629718,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,12,0,0,0,90,0,0,168,None,present,inhibit,freq_bottom,,,,,0,975,975,227,,,,,,,,,,,0.936844290522648,,,,,,,,,,,,,,,,,,,,,,4303.598240057267,4304.911860787619,4304.911875540401,4305.851649874153,4305.851663985509,4429.621615840127,4429.621615840127,4431.111965596513,4431.111965596513,4431.111965596513,4431.111965596513,4308.891373342878,None,1,,,4308.891771026563,,4308.891808549943,4308.891817529897,4308.892361137838,,4432.585730981099,4432.585730981099,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,0,180,180,168,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,976,976,797,,,,,,,,,,,0.7418837366867077,,,,,,,,,,,,,,,,,,,,,,4308.89287107095,4309.107672857704,4309.107686327635,4309.847959754411,4309.847973865768,4433.609858193696,4433.609858193696,,,,,4311.26432879974,f,1,1.37612388568175,None,4311.264816603679,,4311.26485669276,4311.264865672714,4311.26532397109,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,-12,180,180,-12,180,180,270,j,present,resp,freq_bottom,,,,,0,977,977,545,,,,,,,,,,,1.02815391645279,,,,,,,,,,,,,,,,,,,,,,4311.265810171466,4311.513745423431,4311.513759534787,4312.546088973386,4312.546103405455,4436.30754065995,4436.30754065995,4437.79791382836,4437.79791382836,4437.79791382836,4437.79791382836,4315.470008877326,f,0,2.885850138194087,None,4315.47050566122,4439.213380388293,4315.975468689466,4315.975481197259,4315.976023522348,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,168,0,0,180,180,180,180,-168,f,abs,resp,freq_bottom,,,,,0,978,978,982,,,,,,,,,,,1.0657770187503237,,,,,,,,,,,,,,,,,,,,,,4315.976560395324,4315.977459352879,4315.977469936396,4317.041892769084,4317.041906239016,4440.803661961171,4440.803661961171,,,,,4318.425278122009,f,1,1.3336374774847854,None,4318.425792224386,,4318.426554558353,4318.426564821158,4318.427439404552,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,180,180,180,180,180,168,180,270,180,f,present,resp,freq_bottom,,,,,0,979,979,420,,,,,,,,,,,0.8985159157184545,,,,,,,,,,,,,,,,,,,,,,4318.427942923411,4319.015697601326,4319.015711712683,4319.914177936509,4319.914192047866,4443.676214602945,4443.676214602945,,,,,4320.6658286445145,f,1,0.7010725075155051,None,4320.666336653351,,4320.666374818156,4320.6663837981105,4320.666837285797,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,90,180,0,180,180,-12,0,12,180,j,present,resp,freq_bottom,,,,,0,980,980,501,,,,,,,,,,,1.0224126629485826,,,,,,,,,,,,,,,,,,,,,,4320.667342408218,4321.4301452571735,4321.4301593685295,4322.453832131303,4322.453845601234,4446.215687274379,4446.215687274379,,,,,4323.787169633901,j,1,1.2973934202894952,None,4323.787660003541,,4323.7876962440705,4323.787704903311,4323.788166408814,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,180,180,168,0,90,0,168,0,f,present,resp,freq_bottom,,,,,0,981,981,550,,,,,,,,,,,0.7028694674692153,,,,,,,,,,,,,,,,,,,,,,4323.788636573558,4324.611403387239,4324.611417819308,4325.3183987074,4325.3184124980435,4449.079882465228,4449.079882465228,,,,,4326.601855450961,f,1,1.2331835408007237,None,4326.602369553338,,4326.602407076717,4326.6024154152465,4326.602876600035,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,180,0,180,270,180,12,180,0,None,present,inhibit,freq_bottom,,,,,0,982,982,111,,,,,,,,,,,1.0659169569718636,,,,,,,,,,,,,,,,,,,,,,4326.603371459653,4327.258621076722,4327.2586355087915,4328.3240214415655,4328.324034911497,4452.085644067971,4452.085644067971,4453.576031027025,4453.576031027025,4453.576031027025,4453.576031027025,4331.35540253286,None,1,,,4331.355763655303,,4331.355801499396,4331.35581047935,4331.356986532634,,4455.066417344654,4455.066417344654,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
270,180,180,0,180,180,12,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,983,983,106,,,,,,,,,,,0.7286788512630862,,,,,,,,,,,,,,,,,,,,,,4331.357478826551,4331.396936103778,4331.3969569501,4332.12932673435,4332.129340845707,4455.890715240522,4455.890715240522,4457.389418599281,4457.389418599281,4457.389418599281,4457.389418599281,4334.728043370613,j,0,2.5502227472810546,None,4334.728566773657,4458.4718330908745,4335.2339557083005,4335.233967253956,4335.234521766126,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,168,180,180,168,0,180,0,f,abs,resp,freq_bottom,,,,,0,984,984,821,,,,,,,,,,,1.0848990096049131,,,,,,,,,,,,,,,,,,,,,,4335.235068901906,4335.543516537227,4335.543529686446,4336.633302288349,4336.633316078993,4460.395167373517,4460.395167373517,,,,,4337.567835215275,f,1,0.8930427607768934,None,4337.568346751951,,4337.569098181688,4337.56910812378,4337.569669691628,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,0,0,12,0,270,0,-12,180,j,present,resp,freq_bottom,,,,,0,985,985,581,,,,,,,,,,,0.808331713426681,,,,,,,,,,,,,,,,,,,,,,4337.5701735312,4338.149412326142,4338.149426116785,4338.956230420493,4338.95624453185,4462.718176325249,4462.718176325249,4464.2085648878665,4464.2085648878665,4464.2085648878665,4464.2085648878665,4340.597479326862,j,1,1.5942848167236434,None,4340.597978355745,,4340.598015558412,4340.598024217654,4340.598485402444,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,168,0,0,168,180,0,180,0,f,abs,resp,freq_bottom,,,,,0,986,986,967,,,,,,,,,,,0.7302093981811687,,,,,,,,,,,,,,,,,,,,,,4340.598959736451,4341.338457038617,4341.338471149973,4342.070728364083,4342.070741834014,4465.832165297866,4465.832165297866,,,,,4343.003674404822,f,1,0.8954827426108523,None,4343.004160284485,,4343.004197807865,4343.004206787819,4343.004674386862,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,180,180,180,180,270,0,-168,0,0,f,present,resp,freq_bottom,,,,,0,987,987,424,,,,,,,,,,,1.0403181718763188,,,,,,,,,,,,,,,,,,,,,,4343.0051435894675,4343.5947436479655,4343.594757759322,4344.635086733529,4344.6351008448855,4468.4049571271335,4468.4049571271335,4469.8953402376355,4469.8953402376355,4469.8953402376355,4469.8953402376355,4346.917277624264,f,1,2.2265216976524016,None,4346.917781143123,,4346.917832457147,4346.917841757813,4346.91839210072,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,180,12,180,90,180,0,12,180,j,present,resp,freq_bottom,,,,,0,988,988,499,,,,,,,,,,,0.8046619952999734,,,,,,,,,,,,,,,,,,,,,,4346.918901392406,4347.141127035564,4347.141140826207,4347.948527223372,4347.948541334729,4471.710447150404,4471.710447150404,4473.200833147321,4473.200833147321,4473.200833147321,4473.200833147321,4349.640681244981,j,1,1.6572621975022912,None,4349.641177066736,,4349.641215552255,4349.641224211496,4349.641679302746,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,168,0,180,180,180,0,0,-168,f,abs,resp,freq_bottom,,,,,0,989,989,874,,,,,,,,,,,0.9434632932741718,,,,,,,,,,,,,,,,,,,,,,4349.6421696723855,4350.322040399531,4350.322054190176,4351.271018865601,4351.271032335532,4475.049248955119,4475.049248955119,4476.522981947727,4476.522981947727,4476.522981947727,4476.522981947727,4353.095106053259,f,1,1.7580596174333323,None,4353.095619193497,,4353.095656075452,4353.095665055406,4353.096111487414,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,168,0,0,0,168,0,180,0,f,abs,resp,freq_bottom,,,,,0,990,990,966,,,,,,,,,,,0.9165939087002952,,,,,,,,,,,,,,,,,,,,,,4353.096588707836,4354.026823443838,4354.026837555195,4354.942527010419,4354.942540801064,4478.704437316072,4478.704437316072,,,,,4356.243226228137,f,1,1.254805025469409,None,4356.243725577732,,4356.243762138974,4356.243782023158,4356.244463216825,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,168,0,0,0,12,0,180,None,abs,inhibit,freq_bottom,,,,,0,991,991,374,,,,,,,,,,,1.007758052945375,,,,,,,,,,,,,,,,,,,,,,4356.244962245707,4356.442561005961,4356.442574155179,4357.448769682135,4357.448783152066,4481.210617128108,4481.210617128108,4482.701001842174,4482.701001842174,4482.701001842174,4482.701001842174,4359.539526551159,f,0,2.0452587568964873,None,4359.540023335053,4483.2838457680045,4360.045931503475,4360.045943690556,4360.046839440985,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,-168,180,180,180,180,-168,0,0,f,abs,resp,freq_bottom,,,,,0,992,992,814,,,,,,,,,,,0.7753005121996638,,,,,,,,,,,,,,,,,,,,,,4360.047367654718,4360.0482419174,4360.04825282163,4360.821181210344,4360.821195000988,4484.582727827852,4484.582727827852,,,,,4361.754275099614,f,1,0.8964846489274123,None,4361.754760337852,,4361.755495411244,4361.755505353336,4361.756048640564,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,0,0,0,12,0,270,0,0,0,None,present,inhibit,freq_bottom,,,,,0,993,993,173,,,,,,,,,,,0.8890581613415175,,,,,,,,,,,,,,,,,,,,,,4361.756565308641,4362.34495114905,4362.344965581119,4363.236057659004,4363.236080429601,4486.997319483678,4486.997319483678,4488.487695859215,4488.487695859215,4488.487695859215,4488.487695859215,4366.266787382908,None,1,,,4366.267198215812,,4366.267234777054,4366.267243436295,4366.267695320418,,4489.978086346108,4489.978086346108,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,0,0,0,0,168,0,0,0,90,f,present,resp,freq_bottom,,,,,0,994,994,666,,,,,,,,,,,0.841537304573728,,,,,,,,,,,,,,,,,,,,,,4366.26816773015,4366.269101003959,4366.269110625339,4367.107574078208,4367.107587868852,4490.868992410657,4490.868992410657,4492.35937199332,4492.35937199332,4492.35937199332,4492.35937199332,4370.138529263105,None,0,,,4370.138891347686,4493.874750164847,4370.637556220928,4370.637566483732,4370.637990786568,4494.374305336402,4493.849756386672,4493.849756386672,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,180,180,180,180,0,168,180,0,f,abs,resp,freq_bottom,,,,,0,995,995,757,,,,,,,,,,,0.8772542240748361,,,,,,,,,,,,,,,,,,,,,,4370.63851771745,4370.639289031371,4370.6392992941755,4371.520031391355,4371.520055444803,4495.281860556706,4495.281860556706,4496.772246553623,4496.772246553623,4496.772246553623,4496.772246553623,4373.2780527354225,f,1,1.7168053872331939,None,4373.278565554949,,4373.279330454617,4373.279341038135,4373.279822748534,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,-12,0,0,0,270,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,996,996,297,,,,,,,,,,,0.8455394563854175,,,,,,,,,,,,,,,,,,,,,,4373.280346793002,4374.118176196964,4374.118189987608,4374.967044209598,4374.967058000241,4498.728899352674,4498.728899352674,4500.219284708165,4500.219284708165,4500.219284708165,4500.219284708165,4377.998761407749,None,1,,,4377.999125095893,,4377.99916101571,4377.999169674951,4377.999879412044,,4501.70966813938,4501.70966813938,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,0,168,0,0,90,0,180,180,180,f,present,resp,freq_bottom,,,,,0,997,997,644,,,,,,,,,,,0.7753818551559133,,,,,,,,,,,,,,,,,,,,,,4378.000371064535,4378.539788894106,4378.539803005463,4379.321925584402,4379.3219390543345,4503.083500103911,4503.083500103911,4504.582200255544,4504.582200255544,4504.582200255544,4504.582200255544,4381.221465233466,f,1,1.8508279961919243,None,4381.221982222257,,4381.222019745636,4381.222028404878,4381.222566560704,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
