ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,-12,180,-168,0,180,0,90,180,180,None,present,inhibit,freq_top,,,,,0,474,474,6,,,,,,,,,,,0.9644939232275864,,,,,,,,,,,,,,,,,,,,,,,1706.4780002360494,1706.8844880095785,1706.8845024419606,1707.8492550324117,1707.8492694647975,1862.504951590574,1862.504951590574,1710.8814572089468,None,1,,,1710.8818532977057,1710.8818927462198,1710.8819014056498,1710.8825649745922,1863.9953781092154,1863.9953781092154,1863.9953781092154,1863.9953781092154,1865.4857837810778,1865.4857837810778,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,0,180,180,180,180,-168,0,168,f,abs,resp,freq_top,,,,,0,475,475,937,,,,,,,,,,,0.8232346910164843,,,,,,,,,,,,,,,,,,,,,,,1710.8830399603867,1710.8837875578756,1710.8837978209049,1711.7128969065961,1711.7129119804194,1866.3766986915907,1866.3766986915907,1712.5721907845727,f,1,0.8008505650614097,None,1712.572690465775,1712.5727299142927,1712.5727388944433,1712.5731997685689,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,168,0,0,168,0,0,180,180,f,present,resp,freq_top,,,,,0,476,476,469,,,,,,,,,,,0.9922769193149781,,,,,,,,,,,,,,,,,,,,,,,1712.573679885878,1712.85417038167,1712.854183851894,1713.8529112363503,1713.8529256687325,1868.5082591722603,1868.5082591722603,1714.7363937898444,f,1,0.8450219986916636,None,1714.7368963575245,1714.73693452316,1714.7369431825937,1714.7374207341418,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-12,0,-12,180,180,0,180,90,0,j,present,resp,freq_top,,,,,0,477,477,588,,,,,,,,,,,1.0057702142100462,,,,,,,,,,,,,,,,,,,,,,,1714.7378886641018,1715.0852527334937,1715.0852665244383,1716.093087914389,1716.0931020260505,1870.7480516281648,1870.7480516281648,1716.8599003588242,j,1,0.7329561408369045,None,1716.8603990778684,1716.860436922787,1716.860445582217,1716.8609064563425,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,0,180,0,180,12,0,-168,0,0,None,present,inhibit,freq_top,,,,,0,478,478,293,,,,,,,,,,,0.7018840080136122,,,,,,,,,,,,,,,,,,,,,,,1716.8613840078942,1717.1677187340065,1717.167732845668,1717.8743240833537,1717.8743381950153,1872.5298949194148,1872.5298949194148,1720.9060881568512,None,1,,,1720.906457305162,1720.9064951500804,1720.9065038095105,1720.9070666724838,1874.0203102128653,1874.0203102128653,1874.0203102128653,1874.0203102128653,1875.5107290342348,1875.5107290342348,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,270,180,-12,180,0,180,-12,180,j,present,resp,freq_top,,,,,0,479,479,544,,,,,,,,,,,0.9534303643572413,,,,,,,,,,,,,,,,,,,,,,,1720.9075419789951,1720.9082491658082,1720.908259108117,1721.863057202274,1721.8630716346597,1876.5182325910137,1876.5182325910137,1722.9636252609052,j,1,1.0598198106126802,None,1722.9641271871478,1722.9641672771031,1722.9641762572537,1722.9646300755485,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,168,180,180,180,180,-168,180,f,abs,resp,freq_top,,,,,0,480,480,877,,,,,,,,,,,0.7799534826548008,,,,,,,,,,,,,,,,,,,,,,,1722.9651015334275,1723.1123910675742,1723.1124045377983,1723.8946198638369,1723.8946336547815,1878.5498170615137,1878.5498170615137,1725.194640261605,f,1,1.2515405613048642,None,1725.1951444328843,1725.1951822778028,1725.1951912579534,1725.1956434726526,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,0,180,0,180,0,168,180,180,180,f,abs,resp,freq_top,,,,,0,481,481,762,,,,,,,,,,,1.0243050368275073,,,,,,,,,,,,,,,,,,,,,,,1725.196110119734,1725.196943349365,1725.1969532916737,1726.2177269444292,1726.2177410560944,1880.8728988052535,1880.8728988052535,1727.2841813374544,f,1,1.0242208923373255,None,1727.2846813393771,1727.2847191842957,1727.2847284851669,1727.285220469097,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_top,,,,,0,482,482,950,,,,,,,,,,,0.7210208025236712,,,,,,,,,,,,,,,,,,,,,,,1727.2857002656856,1727.6829978178248,1727.68301192949,1728.4072754609733,1728.407289572635,1883.0627231406907,1883.0627231406907,1729.3084062542912,f,1,0.8501746804868162,None,1729.3089046526184,1729.308943459695,1729.3089524398456,1729.3094059374198,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,90,180,180,180,0,0,168,0,None,present,inhibit,freq_top,,,,,0,483,483,201,,,,,,,,,,,0.8930264478625489,,,,,,,,,,,,,,,,,,,,,,,1729.3098806024936,1729.5988448319877,1729.5988583022154,1730.4972793352645,1730.4972934469297,1885.160980093573,1885.160980093573,1733.537191291307,None,1,,,1733.5375816071137,1733.5376188105947,1733.5376277907417,1733.53824132742,1886.6513944248654,1886.6513944248654,1886.6513944248654,1886.6513944248654,1888.1251585958635,1888.1251585958635,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,0,168,0,0,-12,0,0,None,abs,inhibit,freq_top,,,,,0,484,484,409,,,,,,,,,,,1.010843419665437,,,,,,,,,,,,,,,,,,,,,,,1733.5387243312034,1733.539501755622,1733.5395116979307,1734.5520303477751,1734.5520444594404,1889.2075922036893,1889.2075922036893,1737.5840731266471,None,1,,,1737.5844384263182,1737.5844759505198,1737.5844849306668,1737.5848274592463,1890.6979981962722,1890.6979981962722,1890.6979981962722,1890.6979981962722,1892.1884394680128,1892.1884394680128,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,270,180,180,168,180,168,180,180,180,f,present,resp,freq_top,,,,,0,485,485,427,,,,,,,,,,,0.882242098435437,,,,,,,,,,,,,,,,,,,,,,,1737.5853040486363,1737.5863383694887,1737.5863483117973,1738.4655861408064,1738.4656002524716,1893.1293241025924,1893.1293241025924,1739.358010678683,f,1,0.8475123867247021,None,1739.358510359889,1739.3585482048038,1739.3585568642338,1739.3590334536275,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,168,180,180,-168,0,0,0,180,180,f,abs,resp,freq_top,,,,,0,486,486,805,,,,,,,,,,,0.7350770952266544,,,,,,,,,,,,,,,,,,,,,,,1739.3595081186977,1739.5986745298578,1739.598688641523,1740.339487836387,1740.3395016273316,1895.0027536988564,1895.0027536988564,1741.081047778247,f,1,0.6854200374291395,None,1741.081549063052,1741.0815862665295,1741.08159524668,1741.082053875769,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,0,-168,180,180,0,180,-168,180,f,abs,resp,freq_top,,,,,0,487,487,883,,,,,,,,,,,0.9555797809740052,,,,,,,,,,,,,,,,,,,,,,,1741.0825288615633,1741.0832841563242,1741.083294098633,1742.0377961685554,1742.0378102802206,1896.7013336805649,1896.7013336805649,1742.771815670876,f,1,0.6841843046386202,None,1742.7723134277621,1742.7723512726807,1742.7723602528313,1742.7728394079786,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-168,0,180,0,180,0,180,-168,180,f,abs,resp,freq_top,,,,,0,488,488,885,,,,,,,,,,,1.0433015328017077,,,,,,,,,,,,,,,,,,,,,,,1742.7733169595267,1742.8290804839562,1742.8290926713016,1743.8781127445036,1743.8781268561652,1898.5331338670949,1898.5331338670949,1744.8622589310799,f,1,0.9472792876877065,None,1744.8627788176236,1744.8628173039797,1744.8628262841303,1744.8634160875554,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,90,168,0,0,0,0,12,None,present,inhibit,freq_top,,,,,0,489,489,170,,,,,,,,,,,0.9472206091062122,,,,,,,,,,,,,,,,,,,,,,,1744.8638981291806,1744.8647262273007,1744.8647361696094,1745.8174261735476,1745.8174399644922,1900.4731634631025,1900.4731634631025,1748.849661063483,None,1,,,1748.8500401541023,1748.8500805647745,1748.8500895449251,1748.8505311758745,1901.9635832466302,1901.9635832466302,1901.9635832466302,1901.9635832466302,1903.454009444551,1903.454009444551,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,0,180,270,0,180,-12,0,-12,j,present,resp,freq_top,,,,,0,490,490,746,,,,,,,,,,,0.8037512805428008,,,,,,,,,,,,,,,,,,,,,,,1748.8510353471538,1748.9735310078177,1748.9735447987623,1749.7812336032111,1749.7812477148727,1904.4365295825373,1904.4365295825373,1750.5651792117242,j,1,0.7394875963764207,None,1750.565687873077,1750.5657257179955,1750.5657343774255,1750.566188195724,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,0,-168,0,0,90,180,180,180,None,present,inhibit,freq_top,,,,,0,491,491,8,,,,,,,,,,,0.8644251021629145,,,,,,,,,,,,,,,,,,,,,,,1750.5666798589373,1750.5675291245534,1750.567539387579,1751.4382210579388,1751.438235169604,1906.101784868959,1906.101784868959,1754.4776522552384,None,1,,,1754.4780258936225,1754.4780630971,1754.4780720772505,1754.4786423167789,1907.5922261407031,1907.5922261407031,1907.5922261407031,1907.5922261407031,1909.0659572775767,1909.0659572775767,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,freq_top,,,,,0,492,492,916,,,,,,,,,,,0.948090013252109,,,,,,,,,,,,,,,,,,,,,,,1754.4791240376835,1754.4798591271065,1754.4798690694151,1755.4261619993413,1755.426176431727,1910.081787678464,1910.081787678464,1756.2435692504296,f,1,0.774323201905645,None,1756.2441574502554,1756.2441965780527,1756.2442055581996,1756.2446757332,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-12,0,90,0,0,-12,0,0,0,0,j,present,resp,freq_top,,,,,0,493,493,674,,,,,,,,,,,0.9121859630135883,,,,,,,,,,,,,,,,,,,,,,,1756.2451664342516,1756.4928027304813,1756.492816521426,1757.4081199157918,1757.4081337067364,1912.063465606665,1912.063465606665,1758.1928169704333,j,1,0.74434168818334,None,1758.193324028187,1758.1933634767047,1758.1933724568553,1758.1939382063065,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-168,0,0,180,0,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,494,494,754,,,,,,,,,,,1.0873914389087787,,,,,,,,,,,,,,,,,,,,,,,1758.194423134406,1758.3828908257528,1758.3829046166975,1759.4732850158507,1759.473299127516,1914.1283876012349,1914.1283876012349,1760.2906605156932,f,1,0.7752138403520803,None,1760.291176553601,1760.2912147192365,1760.291223699387,1760.2916759140826,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-168,180,270,0,180,0,-168,0,0,f,present,resp,freq_top,,,,,0,495,495,681,,,,,,,,,,,0.8101271859140613,,,,,,,,,,,,,,,,,,,,,,,1760.2921496169984,1760.5730102232592,1760.573024655645,1761.3877997606178,1761.3878145137205,1916.043463605376,1916.043463605376,1762.2223578153607,f,1,0.7962610669601418,None,1762.222861024482,1762.2228998315586,1762.2229088117092,1762.2233815524633,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,180,180,180,180,168,0,0,12,None,present,inhibit,freq_top,,,,,0,496,496,166,,,,,,,,,,,0.9227949830631629,,,,,,,,,,,,,,,,,,,,,,,1762.2238485202652,1762.2634615655988,1762.2634731115068,1763.186187695399,1763.1862018070642,1917.8419580190784,1917.8419580190784,1766.2178969258384,None,1,,,1766.2182849966084,1766.218323162244,1766.2183318216776,1766.2188722342762,1919.3323922349919,1919.3323922349919,1919.3323922349919,1919.3323922349919,1920.822795341097,1920.822795341097,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,168,180,0,0,180,0,0,168,f,abs,resp,freq_top,,,,,0,497,497,919,,,,,,,,,,,0.8145635841567265,,,,,,,,,,,,,,,,,,,,,,,1766.219364538927,1766.220177242507,1766.2201871848156,1767.0334783199942,1767.0334924316594,1921.6887354922437,1921.6887354922437,1767.7506270069061,f,1,0.6710585325054126,None,1767.7511186701195,1767.751156835755,1767.7511658159056,1767.7516273314723,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,168,0,12,0,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,498,498,384,,,,,,,,,,,1.0165570197440303,,,,,,,,,,,,,,,,,,,,,,,1767.7521019965461,1767.9909220304908,1767.990936142156,1769.0067232458896,1769.0067370368342,1923.6620846520236,1923.6620846520236,1772.0382531940486,None,1,,,1772.0386287567526,1772.03866596023,1772.0386749403806,1772.039468400777,1925.1525095670659,1925.1525095670659,1925.1525095670659,1925.1525095670659,1926.642930954189,1926.642930954189,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,-12,0,-12,0,0,0,0,0,j,present,resp,freq_top,,,,,0,499,499,670,,,,,,,,,,,1.0985332299122665,,,,,,,,,,,,,,,,,,,,,,,1772.0399437072883,1772.2385984166722,1772.2386118868963,1773.3361953285275,1773.3362091194722,1927.9917969536764,1927.9917969536764,1774.470224388293,j,1,1.0882089513033861,None,1774.4707503685095,1774.4707878927074,1774.470796872858,1774.4712785937627,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,168,180,0,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,500,500,760,,,,,,,,,,,0.7862916136671915,,,,,,,,,,,,,,,,,,,,,,,1774.4717519759542,1774.4725980343756,1774.4726082974048,1775.2681918596245,1775.2682059712897,1929.9235205523546,1929.9235205523546,1776.0194487599074,f,1,0.7079316699309857,None,1776.0199660806902,1776.0200039256088,1776.0200125850388,1776.0204102773969,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,180,168,180,180,168,180,0,180,f,present,resp,freq_top,,,,,0,501,501,507,,,,,,,,,,,0.8027254524125536,,,,,,,,,,,,,,,,,,,,,,,1776.020894243342,1776.3020633818996,1776.3020774935649,1777.1081274206335,1777.1081505124457,1931.7636402064381,1931.7636402064381,1777.925541406832,f,1,0.7722250539954985,None,1777.926045898832,1777.9260837437505,1777.9260924031805,1777.926552315148,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,0,-168,180,180,180,12,0,0,None,present,inhibit,freq_top,,,,,0,502,502,220,,,,,,,,,,,0.9435343039247522,,,,,,,,,,,,,,,,,,,,,,,1777.927020245108,1778.2000710073298,1778.200085118995,1779.1482712569778,1779.1482856893635,1933.8035993082703,1933.8035993082703,1782.179510633141,None,1,,,1782.1799176263667,1782.1799541884066,1782.1799628478366,1792.3207295858738,1935.294023902592,1935.294023902592,1935.294023902592,1935.294023902592,1936.7844632500164,1936.7844632500164,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,0,0,168,0,0,12,0,0,None,present,inhibit,freq_top,,,,,0,503,503,231,,,,,,,,,,,0.9964496621529704,,,,,,,,,,,,,,,,,,,,,,,1792.3212603768843,1792.3220891164456,1792.322100341633,1793.3193200230417,1793.3193338139863,1947.9750698206662,1947.9750698206662,1796.3512505500366,None,1,,,1796.3516293199355,1796.3516665234129,1796.3516751828429,1796.3522960960727,1949.4654947357049,1949.4654947357049,1949.4654947357049,1949.4654947357049,1950.9559074634017,1950.9559074634017,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,-12,0,270,0,0,0,180,180,j,present,resp,freq_top,,,,,0,504,504,472,,,,,,,,,,,0.932163746479289,,,,,,,,,,,,,,,,,,,,,,,1796.352778137698,1796.5673870457504,1796.567400836695,1797.4995089782278,1797.4995227691725,1952.1549255481405,1952.1549255481405,1798.4505338057752,j,1,0.908023203315679,None,1798.4510347698597,1798.4510729354952,1798.4510819156458,1798.4515607500762,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-168,180,270,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,505,505,53,,,,,,,,,,,0.9521291393857136,,,,,,,,,,,,,,,,,,,,,,,1798.4520347737089,1798.882411349885,1798.8824254615502,1799.838932349965,1799.8389464616303,1954.4946026091166,1954.4946026091166,1802.8705225934173,None,1,,,1802.8709183614592,1802.8709558856572,1802.8709655072453,1802.871489563142,1955.9850397115042,1955.9850397115042,1955.9850397115042,1955.9850397115042,1957.4754556463959,1957.4754556463959,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,180,0,90,180,180,0,168,0,0,f,present,resp,freq_top,,,,,0,506,506,642,,,,,,,,,,,0.9334014464853719,,,,,,,,,,,,,,,,,,,,,,,1802.8719719254877,1803.253602002318,1803.2536161139833,1804.1856857691564,1804.1856998808216,1958.840972447615,1958.840972447615,1805.227624031908,f,1,1.0061929204530315,None,1805.2281423148524,1805.228180159771,1805.228188819201,1805.2287911306921,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,12,0,270,180,168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,507,507,256,,,,,,,,,,,0.9254694529338804,,,,,,,,,,,,,,,,,,,,,,,1805.2292850389422,1805.4523109133224,1805.452324704267,1806.3836717780832,1806.3836858897484,1961.0391409460171,1961.0391409460171,1809.415237326124,None,1,,,1809.4156096816296,1809.4156481679856,1809.4156571481362,1809.4162142381574,1962.5378798763813,1962.5378798763813,1962.5378798763813,1962.5378798763813,1964.011630256431,1964.011630256431,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,168,0,12,0,0,180,180,180,None,present,inhibit,freq_top,,,,,0,508,508,23,,,,,,,,,,,1.0672337586145255,,,,,,,,,,,,,,,,,,,,,,,1809.416692110426,1809.6811216079113,1809.6811350781354,1810.754922084372,1810.7549361960337,1965.4104813745253,1965.4104813745253,1813.7866861578696,None,1,,,1813.7871098285177,1813.7871476734363,1813.7871563328663,1813.7876046989295,1966.9008831977517,1966.9008831977517,1966.9008831977517,1966.9008831977517,1968.3913186965437,1968.3913186965437,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,12,0,12,0,0,180,180,180,j,present,resp,freq_top,,,,,0,509,509,439,,,,,,,,,,,0.912868860363974,,,,,,,,,,,,,,,,,,,,,,,1813.7880963621428,1814.3194467073008,1814.319460818966,1815.2342760780375,1815.2342905104197,1969.8900739836063,1969.8900739836063,1816.051660558027,j,1,0.7722850285681488,None,1816.0521570320343,1816.0521948769529,1816.0522038571034,1816.0528289396898,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-168,0,0,180,180,180,-168,180,0,0,f,abs,resp,freq_top,,,,,0,510,510,961,,,,,,,,,,,1.0507341784046822,,,,,,,,,,,,,,,,,,,,,,,1816.0533247722597,1816.2678817237284,1816.2678948732319,1817.3245018903217,1817.324516001987,1971.9799585501933,1971.9799585501933,1818.6245450591887,f,1,1.2586868364014663,None,1818.625054041262,1818.62509156546,1818.62510022489,1818.62555949542,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,168,180,180,12,0,180,0,180,None,present,inhibit,freq_top,,,,,0,511,511,128,,,,,,,,,,,1.04350311779303,,,,,,,,,,,,,,,,,,,,,,,1818.6260348019314,1818.840390662186,1818.8404044531308,1819.888984498979,1819.8889986106442,1974.5445036991769,1974.5445036991769,1822.9206388863604,None,1,,,1822.921041068792,1822.9210798758686,1822.9210888560192,1822.9216530018748,1976.0348991080136,1976.0348991080136,1976.0348991080136,1976.0348991080136,1977.5169930095944,1977.5169930095944,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,180,180,12,0,0,180,180,180,90,j,present,resp,freq_top,,,,,0,512,512,417,,,,,,,,,,,1.086592647766443,,,,,,,,,,,,,,,,,,,,,,,1822.922136326375,1823.1705590271704,1823.170572818115,1824.2603736768724,1824.2603877885376,1978.9158409204902,1978.9158409204902,1825.178018645358,j,1,0.8824919953694916,None,1825.1785337211077,1825.1785712453056,1825.1785799047357,1825.1790635499565,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,180,180,180,180,168,0,0,12,None,present,inhibit,freq_top,,,,,0,513,513,165,,,,,,,,,,,0.8429798998671222,,,,,,,,,,,,,,,,,,,,,,,1825.1795372528723,1825.418889360706,1825.4189031516507,1826.2673297652218,1826.267343876887,1980.9224734027193,1980.9224734027193,1829.2985883845613,None,1,,,1829.2989562499934,1829.298994094912,1829.2990030750625,1829.2995377147054,1982.4129140330224,1982.4129140330224,1982.4129140330224,1982.4129140330224,1983.9033132904915,1983.9033132904915,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,180,0,168,0,0,0,168,0,f,abs,resp,freq_top,,,,,0,514,514,952,,,,,,,,,,,1.0190543789384332,,,,,,,,,,,,,,,,,,,,,,,1829.3000216806504,1829.3007859555582,1829.3007958978706,1830.3222985463726,1830.3223126580342,1984.977451164017,1984.977451164017,1831.3719321562494,f,1,1.0120762015940272,None,1831.3724289509773,1831.372467758054,1831.3724767382046,1831.373064296593,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,270,0,0,168,0,0,168,180,0,f,present,resp,freq_top,,,,,0,515,515,600,,,,,,,,,,,0.9346545225466775,,,,,,,,,,,,,,,,,,,,,,,1831.373541848141,1831.738576607735,1831.7385910401208,1832.678670026955,1832.6786841386202,1987.3337976284674,1987.3337976284674,1833.4207870588361,f,1,0.7049659753829474,None,1833.4212899472368,1833.4213274714348,1833.4213364515854,1833.4217132971644,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,168,180,0,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,516,516,787,,,,,,,,,,,0.7512407807807516,,,,,,,,,,,,,,,,,,,,,,,1833.422197904547,1833.6448998520864,1833.6449142844685,1834.4018854466412,1834.4018995583065,1989.0573485209025,1989.0573485209025,1835.3113196715349,f,1,0.8684896964514337,None,1835.3119312838935,1835.3119688080915,1835.311977788242,1835.3124348137353,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
